,protein1,protein2,weight
53,YDR507C,YMR086W,0.07679175381369321
54,YKL122C,YPL210C,0.615513774553539
55,YLR018C,YPL075W,0.0772473860177015
56,YKL059C,YNL255C,0.2509580815852474
57,YGL120C,YGR220C,0.1316830749652945
58,YHR203C,YLR075W,0.603084408405251
59,YGL122C,YJR138W,0.0001
60,YER103W,YGR128C,0.0715247535638856
61,YKL104C,YKL211C,0.0001
62,YDL126C,YER012W,0.20915130026056933
63,YDR448W,YHR058C,0.2434179468137448
64,YBL016W,YER082C,0.06589175006309737
65,YGL190C,YNL255C,0.06589175006309737
66,YGL137W,YJR070C,0.08918161391581277
67,YLR197W,YOR078W,0.6963695303305002
68,YBL032W,YCL028W,0.2887512526090259
69,YGR140W,YOR156C,0.21659468875930746
70,YML001W,YOL112W,0.0001
71,YBL027W,YDR412W,0.1118959108705491
72,YHR085W,YNR053C,0.2861211078584892
73,YDR320C,YJR135C,0.0001
74,YMR121C,YPR143W,0.20109480280175032
75,YCR028C-A,YKL114C,0.1925381197306991
76,YDL181W,YNL250W,0.08342777807868826
77,YLR009W,YNL061W,0.5000705385368417
78,YEL039C,YJL164C,0.0001
79,YAL017W,YOL045W,0.9702087133628042
80,YDR510W,YHR203C,0.0001
81,YFR027W,YOL094C,0.16375575493248282
82,YGR252W,YOR290C,0.1302153062638141
83,YCR072C,YPR016C,0.30007987643815215
84,YDL060W,YNL308C,0.4714716692396946
85,YDR145W,YGL158W,0.04723837432425904
86,YMR047C,YOR160W,0.18907265749337532
87,YKL126W,YNR047W,0.7225769289524254
88,YGR281W,YHR114W,0.07463152325903397
89,YBR034C,YNL004W,0.08461049430697896
90,YGR034W,YLR448W,0.7698524789227964
91,YBR160W,YLR455W,0.13702403063663146
92,YDR383C,YIR010W,0.6804633620172367
93,YFL023W,YOR355W,0.13492987726166647
94,YDR392W,YOL148C,0.5976728209115074
95,YFR034C,YIL052C,0.10669337550804646
96,YLR113W,YNL236W,0.1415137221358149
97,YJR009C,YMR186W,0.22369620795658096
98,YER142C,YOL041C,0.09768379927583147
99,YBR221C,YML059C,0.0001
100,YDL028C,YMR114C,0.06334228842084272
101,YGL135W,YMR290C,0.11405498697574167
102,YJL052W,YOL013C,0.0001
103,YFR004W,YFR052W,0.4744142731187577
104,YIL118W,YKL130C,0.0837193605284158
105,YBR191W,YFR031C-A,0.7638117029456979
106,YDR356W,YPL255W,0.39043519710332586
107,YDR409W,YLR303W,0.13810586011549514
108,YHR027C,YOL133W,0.2582856631954584
109,YJL164C,YKL079W,0.10824258412251604
110,YGL091C,YIL129C,0.0001
111,YNL255C,YOR210W,0.14634652822043057
112,YDR423C,YGL158W,0.05514552355186992
113,YIL133C,YLR150W,0.14331530482417348
114,YGL191W,YLL039C,0.0001
115,YDL117W,YKR009C,0.0001
116,YDL226C,YPR183W,0.1167367061672483
117,YBR048W,YJL177W,0.5000683787233349
118,YBR060C,YPL008W,0.05160023554103299
119,YBR191W,YIR010W,0.0001
120,YFR014C,YJL146W,0.13617267240344733
121,YLR350W,YNL190W,0.14915956347933235
122,YGL122C,YOL005C,0.07794553726115946
123,YIR038C,YKL008C,0.33814197722791584
124,YHR099W,YOL051W,0.14916304651806792
125,YER133W,YLR002C,0.12019105121423813
126,YDR303C,YML065W,0.18403266622067277
127,YER018C,YPR083W,0.0001
128,YDR259C,YHR082C,0.05208502592455476
129,YJL080C,YPL204W,0.06424764497601111
130,YDR257C,YJR059W,0.0756882364616125
131,YCR072C,YER006W,0.4045896317849994
132,YNR017W,YOR236W,0.1196145641823015
133,YML005W,YNR046W,0.14518733332071063
134,YDR365W-B,YKL049C,0.08953893036610462
135,YDR021W,YLR248W,0.07499768167256983
136,YGR238C,YHR158C,0.7313326411021528
137,YAL038W,YPL031C,0.11368673477898059
138,YDL237W,YGL122C,0.0001
139,YAL026C,YPR129W,0.0001
140,YIR026C,YPR029C,0.05783224531321646
141,YBR103W,YCR033W,0.5455216547954076
142,YBL072C,YPL012W,0.47147214230885603
143,YGL122C,YKL016C,0.0001
144,YBR031W,YJL109C,0.157225899117298
145,YGL106W,YLR274W,0.0001
146,YGR119C,YNL189W,0.3203381810646826
147,YCL059C,YLR129W,0.6532597449720796
148,YGL158W,YHR185C,0.0746311957238788
149,YGL122C,YOL086W-A,0.0001
150,YGL122C,YIR010W,0.08616120571068384
151,YEL034W,YIL148W,0.1250937502343672
152,YBR249C,YDR510W,0.15439121915143647
153,YKL180W,YLR075W,0.7379168608817671
154,YLL004W,YPR162C,0.9091360913256794
155,YDR113C,YHR166C,0.1673387210568316
156,YDL031W,YFL002C,0.829293304187454
157,YFL007W,YLL039C,0.20974322889835437
158,YDR099W,YDR348C,0.16231196454249652
159,YER112W,YER124C,0.0001
160,YER151C,YLR208W,0.053549750854218384
161,YFL059W,YNL334C,0.3750734849018891
162,YCL028W,YNL288W,0.4083102891853908
163,YFL036W,YOR017W,0.10669275586119309
164,YGL122C,YMR253C,0.1826565632131806
165,YDR167W,YHR099W,0.3203381810646826
166,YDR283C,YER172C,0.10616196853580036
167,YFR004W,YOL038W,0.33718223020490656
168,YDR392W,YLR113W,0.07080686106790746
169,YDR059C,YNL031C,0.1055024086973953
170,YHR082C,YPL207W,0.0001
171,YNR051C,YPL061W,0.1602190905323413
172,YMR138W,YOL056W,0.1826585683120358
173,YGL103W,YJL177W,0.8000494059573359
174,YER018C,YHR058C,0.12509116163396303
175,YCR008W,YOR224C,0.0001
176,YDR481C,YNL006W,0.12533858701029255
177,YJL129C,YML016C,0.0001
178,YCR002C,YNL233W,0.1260815773764438
179,YBR159W,YIL005W,0.25363148292093685
180,YDR047W,YOR361C,0.09254438719318107
181,YGL001C,YGR060W,0.6000620544680019
182,Q0085,YDL004W,0.8750381314377411
183,YHR060W,YLR447C,0.13492987726166647
184,YGL122C,YOR221C,0.0001
185,YLL023C,YPR028W,0.26915512962547566
186,YDR012W,YMR194W,0.9428442846177121
187,YIR037W,YLR216C,0.0837193605284158
188,YDR448W,YOR257W,0.1185639990038178
189,YOR310C,YPL131W,0.1673387210568316
190,YER159C,YOL012C,0.2071087901732427
191,YBR142W,YGL195W,0.0001
192,YFR004W,YMR314W,0.29822579295594126
193,YAL018C,YCL025C,0.10920167184938542
194,YDL140C,YKL139W,0.03993935689875134
195,YGR105W,YML012W,0.31456484334753154
196,YKL139W,YOL012C,0.04723837432425904
197,YBL032W,YLL031C,0.0001
198,YAL011W,YLR085C,0.5345833846962447
199,YER094C,YOR157C,0.7396550975454486
200,YDR429C,YGL137W,0.06095505626975489
201,YDR424C,YGL153W,0.15303521604840462
202,YCR073C,YMR117C,0.0001
203,YGR181W,YJR135W-A,1.0000333366665184
204,YDL126C,YDL190C,0.12019098321536728
205,YML024W,YOR096W,0.6236721125039969
206,YDR059C,YPL037C,0.1055024086973953
207,YIL075C,YOL117W,0.12318275491070779
208,YBR052C,YLL028W,0.09176416185665079
209,YIR010W,YJL109C,0.07866294955864901
210,YJL148W,YOL041C,0.37803758991520636
211,YGL130W,YMR309C,0.0001
212,YGL207W,YGR116W,0.2911298707938518
213,YGR040W,YML048W,0.08584418138126182
214,YBR142W,YNL110C,0.39485050037858416
215,YER177W,YPR030W,0.15084712851983192
216,YDR326C,YIR010W,0.0001
217,YDL014W,YPR143W,0.3334138897453366
218,YHL003C,YJR010C-A,0.408318017210342
219,YPL218W,YPR181C,0.5970373400475215
220,YBR055C,YCR053W,0.1118959108705491
221,YNL250W,YOR261C,0.0001
222,YDR100W,YJL178C,0.31987826758357923
223,YDR145W,YIL129C,0.0001
224,YGL122C,YPL173W,0.0001
225,YOR054C,YOR061W,0.0001
226,YER036C,YKL180W,0.1118959108705491
227,YDR060W,YOR206W,0.7826713760938437
228,YGL076C,YNL178W,0.4472889134677608
229,YJL128C,YMR319C,0.0001
230,YNL125C,YNL130C,0.3443448228427353
231,YBR247C,YIL069C,0.1118959108705491
232,YML123C,YNR041C,0.08342847243633415
233,YER074W,YNL255C,0.10059740140087517
234,YER012W,YMR116C,0.1974752501892921
235,YBL007C,YDL206W,0.0001
236,YBR106W,YML075C,0.2942556440366281
237,YER159C,YNR065C,0.0001
238,YMR029C,YMR052W,0.40831121391688646
239,YDR482C,YLR275W,0.35642645566325104
240,YDR062W,YJR077C,0.0001
241,YKR060W,YNL110C,0.5698641675515251
242,YFR014C,YIL167W,0.14915956347933235
243,YGL158W,YOR018W,0.0001
244,YDL148C,YDR449C,0.7500625014062032
245,YML048W,YML123C,0.17686602636694074
246,YCR012W,YGL137W,0.07463148557796014
247,YBR279W,YLR418C,0.7201491979751773
248,YCR031C,YLR340W,0.5534672569014248
249,YKR081C,YOR294W,0.3849762394613982
250,YDR432W,YMR125W,0.29471351587573175
251,YML085C,YNL223W,0.10009552801404052
252,YGL030W,YGR281W,0.0001
253,YBL032W,YBR215W,0.25008541730900247
254,YBL072C,YNL308C,0.14442657226655156
255,YLR197W,YNR024W,0.17416738258262507
256,YDR324C,YEL055C,0.24503490436452985
257,YER056C-A,YER151C,0.08918173035771385
258,YDR224C,YKL103C,0.0001
259,YJR048W,YKL195W,0.20421103643062136
260,YGL112C,YML098W,0.6124321284131633
261,YIL046W,YML082W,0.2582836171320515
262,YHR121W,YPR120C,0.23102381775478387
263,YMR128W,YPL217C,0.39231477275021265
264,YGR012W,YPR161C,0.0001
265,YDL014W,YKL075C,0.0001
266,YCR020W-B,YHR056C,0.47815728717211703
267,YBL026W,YDR473C,0.5345896834948766
268,YJR032W,YNL330C,0.09768541554978832
269,YKL095W,YPL151C,0.5330668775402323
270,TL(CAA)A,YGR047C,0.0001
271,YCR100C,YDR414C,0.37801239659521074
272,YDR013W,YJL072C,0.8250012490404981
273,YLR113W,YLR248W,0.2812154300886914
274,YCR034W,YMR149W,0.29285139782749436
275,YBR233W,YDR116C,0.235786071154428
276,YHR135C,YLR410W,0.07984197727403386
277,YGR026W,YPL031C,0.0001
278,YDL088C,YDR159W,0.1250937502343672
279,YKR006C,YML025C,0.9258473149086188
280,YOR244W,YPL004C,0.0001
281,YER131W,YGL180W,0.03932158452425352
282,YJL164C,YNL182C,0.06926777403434403
283,YBR031W,YEL034W,0.25008541730900247
284,YML029W,YMR173W,0.0001
285,YBR122C,YDR116C,0.816536034420684
286,YGR092W,YJL005W,0.12412954604659746
287,YER102W,YHR196W,0.28355575714090975
288,YDR432W,YPL055C,0.105502057154235
289,YBL016W,YEL053C,0.09768351368537206
290,YKL079W,YNL154C,0.11794638837897847
291,YJR045C,YLR166C,0.0846103415020744
292,YIR010W,YKR083C,0.44728868943391187
293,YOR275C,YPL031C,0.1358612769298017
294,YJL154C,YKL171W,0.0001
295,YLR097C,YMR303C,0.13372084617406116
296,YDR510W,YGR083C,0.0001
297,YNL113W,YPR010C,0.5635093277357927
298,YBR118W,YOR112W,0.1415105601702658
299,YHR099W,YOR244W,0.27058885761130197
300,YOR047C,YOR358W,0.22230740814811517
301,YBR193C,YLR071C,0.6736334190574469
302,YBR212W,YPL037C,0.22230740814811517
303,YBL050W,YPL232W,0.2916917654181207
304,YER118C,YHR140W,0.11189560420848108
305,YDL065C,YER148W,0.0001
306,YDR194C,YML065W,0.08120741601065459
307,YGL073W,YKL062W,0.20974719070810977
308,YGR214W,YGR240C,0.06691185451518146
309,YDR225W,YDR510W,0.12919009243881585
310,YER126C,YGL237C,0.09544036928616308
311,YDR427W,YER012W,0.31988012652413933
312,YBR009C,YBR083W,0.17686602636694074
313,YML123C,YOR016C,0.14442979250620497
314,YER177W,YPR152C,0.06751641698373899
315,YEL026W,YGL120C,0.3595108765890639
316,YML096W,YNL154C,0.09631788599868041
317,YBR195C,YNL031C,0.1112037040740576
318,YDR347W,YGL129C,0.8018250770443669
319,YFR010W,YLR246W,0.0001
320,YPL086C,YPL101W,0.5547663231590865
321,YBR122C,YOL027C,0.13617267240344733
322,YBL055C,YGL180W,0.050097525223762256
323,YDR097C,YIR002C,0.311891540788915
324,YHR082C,YKL197C,0.08499168445500425
325,YIR010W,YJL065C,0.1260791966384021
326,YGL103W,YNL096C,0.6140041729837128
327,YLR291C,YNL244C,0.3334140891576616
328,YBR290W,YNL255C,0.08067771329816605
329,YHR196W,YMR229C,0.43651520825871076
330,YNL007C,YNL255C,0.06926777403434403
331,YBL079W,YML031W,0.38196342817579326
332,YHR198C,YML064C,0.0001
333,YBL032W,YKL198C,0.09294362389201345
334,YDL179W,YOR083W,0.2861211078584892
335,YLR419W,YMR117C,0.0001
336,YDL185W,YKL029C,0.0001
337,YDR176W,YHR041C,0.25363148292093685
338,YGL122C,YOR328W,0.0001
339,YGR198W,YKL049C,0.07080686106790746
340,YKR014C,YMR231W,0.2322090597300336
341,YBR234C,YNL040W,0.08713369129131254
342,YDL140C,YNL251C,0.05644093277357927
343,YBL003C,YBR245C,0.24768093392249785
344,YHL034C,YJL190C,0.20211747401946356
345,YMR202W,YNL280C,0.6682042308703058
346,YLL028W,YLR332W,0.07322326411021529
347,YDL116W,YML103C,0.567017972480126
348,YDR337W,YMR188C,0.8889296325924607
349,YDR354W,YFR014C,0.13617267240344733
350,YER151C,YIL109C,0.05707755064279709
351,YHR005C-A,YKL195W,0.36522628474192453
352,YJR135W-A,YNR017W,0.37803758991520636
353,YGL115W,YPR007C,0.05745118392875413
354,YGL122C,YPL211W,0.24503490436452985
355,YDL207W,YKL068W,0.3913754717481991
356,YBR162W-A,YGL122C,0.0001
357,YGL122C,YNL213C,0.1291896571434541
358,YDR381W,YER063W,0.26734169234812233
359,YDR129C,YNL135C,0.05902270317514636
360,YHR143W-A,YPL129W,0.1582066209447742
361,YDR466W,YLR196W,0.0001
362,YNL230C,YPL004C,0.10492161444917719
363,YHR188C,YJR015W,0.6124168208753297
364,YGL200C,YLL039C,0.0001
365,YMR005W,YNR011C,0.06813772495927298
366,YDL100C,YGL020C,0.3278908228607194
367,YDL014W,YJL095W,0.040653683556537173
368,YBL079W,YFR002W,0.4842580325197944
369,YDL140C,YMR125W,0.054651918310827614
370,YOL041C,YPL131W,0.11405283351030504
371,YKL174C,YLL039C,0.0001
372,YHR027C,YMR186W,0.07226489625310249
373,YDL116W,YDR113C,0.060619754064974295
374,YDL014W,YHR052W,0.34676934078930843
375,YDR388W,YOR117W,0.05841835308362415
376,YDR143C,YER023W,0.12919009243881585
377,YLR029C,YNL255C,0.10669337550804646
378,YHR204W,YMR304W,0.0681378139485194
379,YNL037C,YNL255C,0.08067771329816605
380,YBR225W,YJL095W,0.0001
381,YBR106W,YCR028C,0.0001
382,YHR200W,YLR061W,0.0001
383,YJR002W,YLL011W,0.6736334190574469
384,YDR406W,YLR055C,0.0001
385,YCL043C,YIR001C,0.0001
386,YML095C,YPL022W,0.8729306929732417
387,YDR176W,YER148W,0.07915246527163212
388,YDL031W,YLL045C,0.20710860417492594
389,YGL003C,YKL101W,0.08461188412846675
390,YHR167W,YJR032W,0.0001
391,YDR309C,YER149C,0.29471351587573175
392,YER021W,YOR128C,0.0001
393,YER175C,YGL122C,0.10550223072589673
394,YJL002C,YML019W,0.8250012490404981
395,YDL014W,YGL130W,0.07547367914371282
396,YBR202W,YDL029W,0.11722556403762886
397,YDR225W,YOR005C,0.25363148292093685
398,YAR007C,YCR066W,0.3013194386090987
399,YLR248W,YPL153C,0.22984284979486408
400,YDR012W,YOR206W,0.1055024086973953
401,YIR033W,YLL039C,0.20974322889835437
402,YGL150C,YGR274C,0.10031930007326416
403,YBR095C,YNL097C,0.5052542737717174
404,YHR170W,YOR351C,0.1218098447135622
405,YGL116W,YJL111W,0.08848301318347038
406,YCL014W,YMR186W,0.0001
407,YIL021W,YOR210W,0.688912228556609
408,YBR126C,YDR074W,0.47680184643081536
409,YHR081W,YNL255C,0.0001
410,YER151C,YGR103W,0.13810586011549514
411,YGR165W,YNL137C,0.816536034420684
412,YDR364C,YLL036C,0.36092448126551246
413,YGR224W,YLR080W,0.0001
414,YDR224C,YDR227W,0.18498877438636213
415,YER074W,YGL103W,0.6325144521843717
416,YJL041W,YJL063C,0.0001
417,YDR363W-A,YNL047C,0.0001
418,YER022W,YOL051W,0.5963521860722717
419,YER177W,YPR080W,0.05180641252363817
420,YBR002C,YBR177C,0.0772473860177015
421,YDR251W,YJR059W,0.0756882364616125
422,YFL004W,YNL255C,0.07116308779561029
423,YMR106C,YMR287C,0.0001
424,YCL011C,YLL045C,0.23725739581489635
425,YBR218C,YLR430W,0.11556429438972071
426,YMR081C,YPL203W,0.0001
427,YBL050W,YGL122C,0.0001
428,YDR116C,YKR006C,0.816536034420684
429,YBR126C,YDL017W,0.04504463235067414
430,YBR081C,YPL129W,0.14916297115592025
431,YML109W,YMR273C,0.6547100310963125
432,YNL251C,YOR001W,0.14393260573030567
433,YJL095W,YPL012W,0.05417112749391831
434,YHR029C,YJL146W,0.16675305922360584
435,YJR011C,YLR368W,0.0001
436,YDL220C,YLR233C,0.40007934488879265
437,YMR233W,YOL006C,0.1735114610855462
438,YMR168C,YPL018W,0.3727576162951698
439,YBR177C,YJL153C,0.0001
440,YJL013C,YPL209C,0.09437642829611904
441,YEL048C,YKR068C,0.37275742788980065
442,YLR423C,YPR105C,0.13168350012619473
443,YML025C,YOR204W,0.07283514777367243
444,YDR159W,YHR127W,0.14442562630451294
445,YLL039C,YOR014W,0.1691206830041488
446,YHR083W,YNL026W,0.7217328613327578
447,YDR318W,YJR112W,0.5698641675515251
448,YER021W,YMR293C,0.0001
449,YDR510W,YER047C,0.0001
450,YDR365C,YJL010C,0.6455497256167384
451,YJL177W,YOR204W,0.12180993270120764
452,YHL009C,YLR336C,0.12318275491070779
453,YFL017W-A,YGR091W,0.6745197761424668
454,YDR335W,YML103C,0.1925381197306991
455,YJR132W,YML085C,0.20234933812294392
456,YNL197C,YOR149C,0.09631905986534955
457,YGL234W,YHR027C,0.0772473860177015
458,YDL136W,YFR004W,0.0001
459,YML063W,YNL124W,0.1055024086973953
460,YJL164C,YJL218W,0.0001
461,YER012W,YGL048C,0.33718223020490656
462,YBR049C,YDR510W,0.12919009243881585
463,YGR103W,YMR290C,0.4392353953064988
464,YIL070C,YPL118W,0.15439121915143647
465,YHR129C,YPL070W,0.10059740140087517
466,YGL075C,YMR111C,0.15820493054326423
467,YER022W,YGL122C,0.07463152325903397
468,YDR143C,YMR229C,0.06464636371275358
469,YDR175C,YOR158W,1.000018355341635
470,YDL229W,YNL112W,0.448359213985127
471,YEL039C,YLL039C,0.0001
472,YBL076C,YOR117W,0.16125542659633207
473,YGL123W,YMR131C,0.433930991707919
474,YGL122C,YMR135C,0.21090446145179345
475,YMR079W,YPR113W,0.12608182116458133
476,YAL001C,YDR510W,0.12318275491070779
477,YDL134C,YOR073W,0.12256953779943294
478,YDL191W,YNR051C,0.17550119228106079
479,YGL122C,YLR172C,0.11556190887739194
480,YIR010W,YLR430W,0.0609549223567811
481,YDR224C,YLL039C,0.1260791966384021
482,YFR015C,YPL204W,0.06095451228643911
483,YDR190C,YGR086C,0.0001
484,YHR124W,YOR181W,0.0001
485,YDL203C,YGR058W,0.0001
486,YEL002C,YML075C,0.3509023845621216
487,YCR052W,YOL100W,0.12973362173777991
488,YNR064C,YOL045W,0.0001
489,YDR311W,YKL028W,0.16675704457883078
490,YDR405W,YNL255C,0.0001
491,YDL116W,YDR192C,0.5249651777526173
492,YBR048W,YDR064W,0.8000494059573359
493,YKR018C,YPR106W,0.0001
494,YEL032W,YNL273W,0.17584232389110058
495,YDR407C,YOR115C,0.3334136923578945
496,YDL153C,YHR082C,0.05208502592455476
497,YMR191W,YOR261C,0.0001
498,YGL134W,YJL165C,0.0001
499,YCL024W,YKL181W,0.0937543582715544
500,YHR066W,YKL021C,0.5271120434869765
501,YCR057C,YLR448W,0.16178110584717598
502,YLR208W,YPR181C,0.38384543288769246
503,YGR054W,YKR048C,0.0001
504,YGL122C,YJR132W,0.1557910745223189
505,YMR317W,YNL255C,0.0001
506,YGL158W,YOR290C,0.10550530234719499
507,YBR055C,YLR275W,0.4472889134677608
508,YBR010W,YJL168C,0.11961699415475159
509,YER012W,YLR058C,0.09100360913256794
510,YJL115W,YPL153C,0.10669542061347084
511,YDR510W,YPR133C,0.13617267240344733
512,YNL284C,YOR201C,0.0981518813455427
513,YJL095W,YKL129C,0.0663241917374203
514,YLR129W,YMR093W,0.6708837093313056
515,YDR510W,YMR190C,0.061642305212540625
516,YLR430W,YMR125W,0.18266628840536886
517,YJL010C,YMR290C,0.3274112009146496
518,YGL122C,YKL210W,0.1633899362430199
519,YOL021C,YPR190C,0.14151352814351706
520,YIR010W,YOL051W,0.08616120571068384
521,YDR440W,YLR429W,0.0001
522,YGR126W,YPR175W,0.37802764823346274
523,YGR199W,YPL026C,0.0001
524,YGL122C,YHR083W,0.0001
525,YER026C,YPL274W,0.13876773631572337
526,YBR118W,YPL209C,0.08953862590912912
527,YDR418W,YHR027C,0.09138157118548114
528,YFL045C,YJL092W,0.0609549223567811
529,YML064C,YOR373W,0.21946979233064584
530,YGL122C,YPR188C,0.1291928843042037
531,YGL172W,YKL057C,0.5477991304686223
532,YBR055C,YML046W,0.5000683787233349
533,YLR197W,YNL308C,0.615513774553539
534,YBR109C,YJL115W,0.0001
535,YER074W,YFR032C-A,0.7559751798304127
536,YMR229C,YOR340C,0.17686798407895032
537,YMR138W,YPL241C,0.4629736574543094
538,YBR049C,YOR341W,0.13810573611661728
539,YGL244W,YOR123C,0.6574434678511337
540,YEL023C,YJL203W,0.0001
541,YPL070W,YPR152C,0.0001
542,YEL009C,YHR041C,0.23913398830950316
543,YJR017C,YLR216C,0.31148214904463783
544,YDR388W,YPR110C,0.0001
545,YBR183W,YOL132W,0.0001
546,YEL034W,YJL177W,0.15820493054326423
547,YBR120C,YNL255C,0.0001
548,YNR046W,YOL124C,0.29027466664142126
549,YER151C,YOL082W,0.15439477203540297
550,YAL034W-A,YNL154C,0.0891832150284753
551,YAL005C,YBR115C,0.06813766681739586
552,YHL018W,YNL207W,0.0001
553,YGL122C,YLR032W,0.2109087643920106
554,YCR093W,YOL133W,0.11189810397829049
555,YML131W,YOL154W,0.0001
556,YDR043C,YOR061W,0.04003454184322932
557,YJL050W,YMR137C,0.049605099029768396
558,YHR137W,YOR310C,0.06943386815786169
559,YKR093W,YOR153W,0.21492295723626023
560,YDL087C,YML049C,0.47680184643081536
561,YBL032W,YLR466W,0.11189810397829049
562,YGL122C,YNL032W,0.07463152325903397
563,YDR101C,YDR412W,0.31630722609218587
564,YLL008W,YPL211W,0.3536343053395372
565,YDL117W,YPL038W,0.19078073857232614
566,YLR367W,YML026C,0.7071611590681225
567,YDR060W,YMR229C,0.28875903652047313
568,YKR062W,YPL106C,0.09254438719318107
569,YDR216W,YER118C,0.0001
570,YDL029W,YMR109W,0.283560911192522
571,YBR181C,YJL177W,0.45650785592740567
572,YIR005W,YMR240C,0.5916734601488527
573,YBL039C,YJL138C,0.12047986785209264
574,YAL029C,YMR139W,0.08041869431105468
575,YDL229W,YGL005C,0.06199523348062447
576,YLR238W,YMR052W,0.50005000374975
577,YHL004W,YNL005C,0.6682042308703058
578,YCL043C,YDL095W,0.08067771329816605
579,YNL255C,YOL013W-A,0.0001
580,YBL072C,YNL055C,0.07915237885312629
581,YDL232W,YER019C-A,0.30626655464593205
582,YKL207W,YML048W,0.4744036676034768
583,YDR155C,YIL112W,0.17685977718602822
584,YGR183C,YNL197C,0.0001
585,YDR124W,YPR049C,0.0001
586,YER165W,YML056C,0.15303521604840462
587,YDL215C,YLL001W,0.16338938400335287
588,YDL033C,YLR259C,0.14222604313054385
589,YBR142W,YIL069C,0.0001
590,YKL104C,YMR213W,0.0001
591,YJR152W,YPL240C,0.06309088583112511
592,YOR056C,YPL031C,0.09284371875014184
593,YGR013W,YPL178W,0.5547663231590865
594,YLR432W,YNL255C,0.2861211078584892
595,YKL109W,YOR358W,0.5893151778860701
596,YJR077C,YLR259C,0.19077992489217402
597,YNL121C,YOL045W,0.05180632321233434
598,YML085C,YMR048W,0.11556449062643291
599,YDR192C,YPL093W,0.0772473860177015
600,YBL026W,YNL264C,0.05902270317514636
601,YJL187C,YNL272C,0.0418374262303398
602,YJL041W,YLR312W-A,0.0001
603,YER103W,YGR192C,0.22300067983420704
604,YDR510W,YML041C,0.14442657226655156
605,YER013W,YPR101W,0.2626987049452587
606,YBR025C,YGL039W,0.1112037040740576
607,YIL133C,YML063W,0.5263035768431824
608,YGR084C,YNL175C,0.0001
609,YBR031W,YBR142W,0.14557056993776304
610,YAR007C,YBR215W,0.1218098447135622
611,YER089C,YPL061W,0.06632318684655622
612,YLR350W,YMR272C,0.25008541730900247
613,YNL059C,YPL235W,0.20374191539470257
614,YGR055W,YML016C,0.0001
615,YDR331W,YDR456W,0.14916289647797062
616,YDR498C,YLR440C,0.7071582134632841
617,YGL246C,YKL180W,0.06910286805830865
618,YDR145W,YMR227C,0.4217089229035869
619,YBR031W,YLL045C,0.737916860881767
620,YGR065C,YGR130C,0.0001
621,YGL003C,YPR119W,0.1875906253515508
622,YLL060C,YOR074C,0.12919009243881585
623,YBR155W,YJR031C,0.09458518482909685
624,YJR022W,YNL147W,0.7506191890718139
625,YBR251W,YPR125W,0.13617267240344733
626,YDR224C,YML112W,0.10059740140087517
627,YKL161C,YPL089C,0.09044684848814959
628,YDR280W,YPR190C,0.16675684617894723
629,YDR130C,YHL034C,0.12608182116458133
630,YBL003C,YER092W,0.19253256484139936
