,protein1,protein2,weight
278,YMR303C,YDL175C,0.16675684617894723
279,YMR303C,YLR074C,0.35362910673164205
280,YMR303C,YLR229C,0.05745097541589267
281,YMR303C,YLR216C,0.10669337550804646
282,YMR303C,YNL068C,0.07080676407175854
283,YMR303C,YLR097C,0.13372084617406116
284,YMR303C,YKL189W,0.0001
285,YMR303C,YDR499W,0.11794303557721401
286,YMR303C,YDR386W,0.07724726386253843
287,YMR303C,YOL094C,0.0001
288,YMR303C,YPR110C,0.0001
289,YMR303C,YKL108W,0.10215551821531069
290,YMR303C,YHR135C,0.05822080895700714
291,YMR303C,YFL042C,0.0001
292,YMR083W,YLR080W,0.09138157118548114
293,YMR083W,YML058W,0.12919009243881585
294,YMR083W,YBR074W,0.21090481739479058
295,YGL256W,YDL220C,0.0001
296,YGL256W,YDL101C,0.0001
297,YGL256W,YER133W,0.05465162328682326
298,YGL256W,YBR017C,0.0001
299,YGL256W,YJR035W,0.0001
300,YGL256W,YKL108W,0.0001
301,YGL256W,YLR146C,0.0001
302,YGL256W,YNL244C,0.0001
303,YBR145W,YDR499W,0.235786071154428
304,YBR145W,YDR034C,0.2942556440366281
305,YBR145W,YMR047C,0.07724726386253843
306,YMR318C,YJR035W,0.10699950170843676
307,YMR318C,YLR442C,0.05582516995855177
308,YDR226W,YFR028C,0.04437884160675482
309,YDR226W,YOR176W,0.11556190887739194
310,YDR226W,YJR091C,0.07170765241208675
311,YDR226W,YPL031C,0.09284371875014184
312,YDR226W,YDL043C,0.0001
313,YDR226W,YML064C,0.0001
314,YDR226W,YDR177W,0.14331530482417348
315,YDR226W,YBL036C,0.1291896571434541
316,YER170W,YKL002W,0.06491706795938473
317,YJR105W,YNL106C,0.07116308779561029
318,YJR105W,YBR055C,0.09544036928616308
319,YJR105W,YDL047W,0.11835659435478908
320,YJR105W,YLR301W,0.4045896317849994
321,YCR011C,YBR290W,0.4029885664908302
322,YCR011C,YPR079W,0.18190721826513587
323,YCR011C,YGL098W,0.3015922042026255
324,YCR011C,YBR159W,0.2861211078584892
325,YCR011C,YNL154C,0.10059907632964972
326,YDR216W,YDL029W,0.05339771030673542
327,YDR216W,YER177W,0.13645782198458994
328,YDR216W,YDL145C,0.05339771030673542
329,YDR216W,YGR252W,0.14424448432212733
330,YDR216W,YOL133W,0.19078418852957624
331,YDR216W,YBR017C,0.1847279703233969
332,YDR216W,YGR123C,0.2446471698426244
333,YDR216W,YPR110C,0.11835667803691714
334,YDR216W,YER118C,0.0001
335,YDR216W,YER148W,0.15999313092020626
336,YDR216W,YPR086W,0.16523678013673831
337,YDR216W,YDR167W,0.11835667803691714
338,YDR216W,YGR274C,0.15084979333064483
339,YDR216W,YBR198C,0.12318531354893128
340,YDR216W,YGL112C,0.2665885515336771
341,YDR216W,YMR106C,0.11143613100490062
342,YCR010C,YFL055W,0.21090446145179345
343,YCR010C,YEL063C,0.3228322107605093
344,YCR010C,YJR040W,0.1777959985057267
345,YCR010C,YCR061W,0.14915874368699034
346,YDL239C,YLR242C,0.05726346124154197
347,YDL239C,YLR423C,0.1029642307071106
348,YDL239C,YPL255W,0.2673448417474383
349,YDL239C,YML042W,0.08918161391581277
350,YDL239C,YBR160W,0.06095584189501073
351,YDL239C,YLR098C,0.0001
352,YDL239C,YNL225C,0.4264785267736617
353,YDL239C,YPL049C,0.0001
354,YDL239C,YDR273W,0.5686047023648823
355,YDL239C,YAL042W,0.07116308779561029
356,YDL239C,YBR072W,0.08342842308947362
357,YDL239C,YOR284W,0.2357731376571372
358,YDL239C,YER086W,0.0001
359,YDL239C,YDR148C,0.0001
360,YDL239C,YAR018C,0.04386696660462218
361,YDL239C,YKL103C,0.0681378139485194
362,YDL239C,YPL070W,0.07866294955864901
363,YDL239C,YDR176W,0.0001
364,YDL239C,YOR373W,0.34308076744925176
365,YDL239C,YDL030W,0.0001
366,YDL239C,YNL201C,0.0001
367,YDL239C,YOR127W,0.04545897908672668
368,YDL239C,YPL124W,0.23578884867594702
369,YDL239C,YKL042W,0.25008526926842084
370,YDL239C,YOL091W,0.6124403255366745
371,YDL239C,YHR184W,0.6667273847157889
372,YDL239C,YCL032W,0.07116308779561029
373,YDL239C,YNR012W,0.07116308779561029
374,YDL239C,YAL028W,0.09631884875428516
375,YDL239C,YGR268C,0.2357731376571372
376,YDL239C,YKL023W,0.1667509543862567
377,YDL239C,YLR072W,0.12181011253950978
378,YDL239C,YMR124W,0.13617169995879858
379,YDL239C,YOL083W,0.07116308779561029
380,YDL239C,YOR324C,0.09631884875428516
381,YLR227C,YOR089C,0.0001
382,YMR064W,YOL123W,0.0001
383,YMR064W,YDR034C,0.0001
384,YMR282C,YOL123W,0.16675277865735721
385,YLR397C,YLR074C,0.2582836171320515
386,YLR397C,YPR017C,0.0001
387,YLR397C,YJR091C,0.07170765241208675
388,YLR397C,YMR047C,0.0001
389,YLR397C,YAR044W,0.0001
390,YER017C,YKR066C,0.12318526727563826
391,YER017C,YBR247C,0.0001
392,YER017C,YBR034C,0.05465190103233885
393,YER017C,YFL018C,0.04464165911739951
394,YER017C,YMR089C,0.9583942107367149
395,YDR085C,YBL085W,0.0001
396,YDR085C,YHR107C,0.0001
397,YDR085C,YPL242C,0.07915237885312629
398,YDR085C,YMR059W,0.0001
399,YGL032C,YGR257C,0.0001
400,YDR524C,YER081W,0.1055024086973953
401,YDR524C,YOR066W,0.1415105601702658
402,YIL044C,YER081W,0.11794303557721401
403,YCL025C,YPL227C,0.21830334369877083
404,YCL025C,YPR020W,0.08713369129131254
405,YCL025C,YER026C,0.1602190905323413
406,YCL025C,YPL265W,0.5833996560259078
407,YCL025C,YGR060W,0.2739447135564434
408,YCL025C,YAL007C,0.16675704457883078
409,YCL025C,YOR016C,0.16675704457883078
410,YCL025C,YGR284C,0.20421103643062136
411,YCL025C,YCR034W,0.14916304651806792
412,YCL025C,YFL041W,0.16675704457883078
413,YCL025C,YCL027W,0.32740501554815626
414,YCL025C,YMR215W,0.17416738258262507
415,YCL025C,YPL076W,0.23578583461984728
416,YCL025C,YML048W,0.20421103643062136
417,YCL025C,YIR038C,0.23154215805310446
418,YCL025C,YKL008C,0.18266314237096226
419,YCL025C,YHL003C,0.1925381197306991
420,YCL025C,YDL232W,0.20421103643062136
421,YCL025C,YJL117W,0.21830334369877083
422,YCL025C,YBR106W,0.20421103643062136
423,YCL025C,YDR276C,0.1925381197306991
424,YCL025C,YHR026W,0.10215551821531069
425,YCL025C,YAR031W,0.333404467764198
426,YCL025C,YJR095W,0.10920167184938542
427,YCL025C,YPR198W,0.5456083592469271
428,YCL025C,YDL212W,0.1925381197306991
429,YCL025C,YIL016W,0.17416738258262507
430,YCL025C,YJR117W,0.13617562789703877
431,YCL025C,YLR372W,0.14916304651806792
432,YCL025C,YPL234C,0.08713369129131254
433,YCL025C,YAL018C,0.10920167184938542
434,YCL025C,YBR159W,0.18266314237096226
435,YCL025C,YKL065C,0.20421103643062136
436,YCL025C,YHR133C,0.20421103643062136
437,YCL025C,YLR343W,0.0772473860177015
438,YCL025C,YML038C,0.1602190905323413
439,YBR132C,YHR042W,0.2336366117834784
440,YFL055W,YOR076C,0.0001
441,YDR214W,YBR217W,0.1691206830041488
442,YDR214W,YKL011C,0.0001
443,YDR214W,YOL139C,0.19526759855166292
444,YDR214W,YDL101C,0.06798063846490086
445,YDR214W,YDR138W,0.10110873700973179
446,YDR214W,YJL030W,0.25205839327680424
447,YDR214W,YDL200C,0.1260791966384021
448,YDR214W,YIL038C,0.23912912836460298
449,YDR214W,YAL015C,0.09176416185665079
450,YDR214W,YER173W,0.11405283351030504
451,YDR214W,YDL059C,0.20211747401946356
452,YDR214W,YOL094C,0.18907036965819368
453,YDR214W,YPR110C,0.10492161444917719
454,YDR214W,YHR030C,0.2106468540753026
455,YDR214W,YOL052C,0.4009625385221835
456,YDR214W,YDR523C,0.12786832405077922
457,YDR214W,YOR212W,0.08067753287435878
458,YOR023C,YNL118C,0.18740521836097948
459,YOR023C,YOL009C,0.17034080618882663
460,YOR023C,YDL030W,0.13617267240344733
461,YOR023C,YJL187C,0.19136221853566482
462,YOR023C,YCR082W,0.5477757049361074
463,YOR023C,YLR424W,0.24626550982141557
464,YLR109W,YKL011C,0.0837193605284158
465,YLR109W,YGL090W,0.10492161444917719
466,YLR109W,YDL200C,0.09254438719318107
467,YLR109W,YMR022W,0.0001
468,YLR109W,YNL312W,0.0001
469,YLR109W,YLR340W,0.0878005961405304
470,YLR109W,YMR059W,0.0878005961405304
471,YLR109W,YDR369C,0.0001
472,YLR109W,YJL141C,0.08015954526617065
473,YLR109W,YHR135C,0.13688218337345798
474,Q0050,YER142C,0.0001
475,YMR092C,YLR102C,0.21830334369877083
476,YMR092C,YLL050C,0.5401317021239105
477,YMR092C,YBR101C,0.11794291730992365
478,YMR092C,YPL263C,0.2887379377082644
479,YMR092C,YNL138W,0.4472891395542038
480,YIL079C,YAL041W,0.11480236785750826
481,YIL079C,YOR204W,0.19254157505807154
482,YIL079C,YNL004W,0.23725739581489635
483,YIL079C,YML056C,0.1667569448726683
484,YIL079C,YDR432W,0.17686810952543905
485,YIL079C,YMR216C,0.0822960874213575
486,YIL079C,YOL115W,0.48621516558852657
487,YDL175C,YOR204W,0.13617693726018001
488,YDL175C,YJL124C,0.1308373824944136
489,YDL175C,YBL026W,0.16675881020242256
490,YDL175C,YGR165W,0.0001
491,YDL175C,YPL093W,0.20421344184555817
492,YDL175C,YDR432W,0.11120587346828172
493,YDL175C,YCR077C,0.10059927003327052
494,YDL175C,YPR191W,0.07116308779561029
495,YDL175C,YDR023W,0.0001
496,YDL175C,YNL189W,0.0654686912472068
497,YDL175C,YMR125W,0.11794540635029271
498,YDL175C,YOL115W,0.5417443247524385
499,YBR059C,YPR033C,0.09458692262984417
500,YBR059C,YJL039C,0.0001
501,YBR059C,YGR199W,0.0001
502,YBR059C,YIL095W,0.8792610214850414
503,YBR059C,YGL213C,0.04912680732182862
504,YBR059C,YCL032W,0.05339762989860146
505,YBR059C,YML014W,0.04912680732182862
506,YBR059C,YER144C,0.06691160411873319
507,YBR059C,YMR144W,0.0001
508,YDR264C,YDL226C,0.23337341233449657
509,YDR264C,YPL242C,0.0001
510,YDR264C,YOR101W,0.0715247535638856
511,YDR264C,YJR086W,0.07422089490317835
512,YDR264C,YKL178C,0.08461049430697896
513,YDR264C,YOR212W,0.0001
514,YDR264C,YDR103W,0.0001
515,YDR264C,YOR043W,0.0001
516,YDR264C,YHR135C,0.0001
517,YDR264C,YNL154C,0.0001
518,YOR034C,YOR171C,0.15303521604840462
519,YOR034C,YER144C,0.1260791966384021
520,YOR034C,YHR105W,0.1112037040740576
521,YOR335C,YPR111W,0.0899894292454997
522,YOR335C,YNL135C,0.12181011253950978
523,YOR335C,YBR055C,0.0001
524,YOR335C,YNL244C,0.07463152325903397
525,YOR374W,YHR026W,0.0001
526,YOR374W,YLR447C,0.0001
527,YER073W,YEL042W,0.0001
528,YER073W,YGL181W,0.0001
529,YER073W,YML032C,0.08342842308947362
530,YER073W,YPR086W,0.0001
531,YER073W,YPL257W,0.0001
532,YNL148C,YJR064W,0.25008232326792607
533,YNL148C,YML085C,0.3163095154125051
534,YNL148C,YML124C,0.32452392908499306
535,YNL048W,YPR128C,0.10215551821531069
536,YNL048W,YPL078C,0.0001
537,YNL048W,YCR034W,0.2739445260012743
538,YNL048W,YPL076W,0.43307971679965473
539,YNL048W,YBR106W,0.3750734849018891
540,YNL048W,YJR117W,0.25008526926842084
541,YNL048W,YLR372W,0.2739445260012743
542,YNL048W,YBR159W,0.3354877326116473
543,YNL048W,YDR459C,0.2132867510160929
544,YNL048W,YKL065C,0.3750734849018891
545,YNL048W,YHR140W,0.4744036676034768
546,YNL048W,YPR028W,0.2573325441437854
547,YNL048W,YBR054W,0.31630244506898453
548,YBR110W,YBR290W,0.1691209886139579
549,YBR110W,YEL063C,0.15820493054326423
550,YBR110W,YHR142W,0.2739447135564434
551,YBR110W,YHL048W,0.1582009781176219
552,YBR110W,YGL200C,0.25363148292093685
553,YBR110W,YGR060W,0.30008102723400093
554,YBR110W,YCR034W,0.24503490436452985
555,YBR110W,YMR058W,0.07915246527163212
556,YBR110W,YMR215W,0.09544036928616308
557,YBR110W,YPL076W,0.3873702773164476
558,YBR110W,YDR331W,0.31630722609218587
559,YBR110W,YLL061W,0.20008735148933396
560,YBR110W,YML123C,0.15820493054326423
561,YBR110W,YBR106W,0.3354877326116473
562,YBR110W,YEL017C-A,0.12919009243881585
563,YBR110W,YHR026W,0.1118959108705491
564,YBR110W,YPL274W,0.15820493054326423
565,YBR110W,YJR010C-A,0.3873702773164476
566,YBR110W,YLR372W,0.24503490436452985
567,YBR110W,YLL028W,0.07679221354578597
568,YBR110W,YPR156C,0.10009367574466699
569,YBR110W,YDL015C,0.2861211078584892
570,YBR110W,YGR105W,0.3586436925469045
571,YBR110W,YEL002C,0.6000620544680019
572,YBR110W,YBR159W,0.30008102723400093
573,YBR110W,YDL206W,0.19078073857232614
574,YBR110W,YDR307W,0.6325144521843717
575,YBR110W,YKL065C,0.3354877326116473
576,YBR110W,YHR133C,0.3354877326116473
577,YBR110W,YHR140W,0.42433168051079745
578,YBR110W,YLR241W,0.2236918217410982
579,YBR110W,YPL264C,0.4472678342707394
580,YGL065C,YER103W,0.0001
581,YPL227C,YBR290W,0.20211747401946356
582,YPL227C,YEL063C,0.18907036965819368
583,YPL227C,YBR036C,0.3419585005309151
584,YPL227C,YJL196C,0.31456484334753154
585,YPL227C,YGL200C,0.30312621102919535
586,YPL227C,YHR123W,0.20211747401946356
587,YPL227C,YGR060W,0.3586436925469045
588,YPL227C,YMR058W,0.09458518482909685
589,YPL227C,YIL097W,0.0001
590,YPL227C,YMR215W,0.11405283351030504
591,YPL227C,YDR331W,0.37803758991520636
592,YPL227C,YCR024C-A,0.18906564563515335
593,YPL227C,YEL017C-A,0.15439121915143647
594,YPL227C,YJL026W,0.0001
595,YPL227C,YPL274W,0.18907036965819368
596,YPL227C,YBR171W,0.37803758991520636
597,YPL227C,YPR198W,0.2857926889688274
598,YPL227C,YJR010C-A,0.4629736574543094
599,YPL227C,YEL002C,0.7171873850938089
600,YPL227C,YHR133C,0.4009625385221835
601,YPL227C,YHR140W,0.5071507112673816
602,YPL227C,YBR183W,0.32740501554815626
603,YPL227C,YPL264C,0.5345644891910712
604,YBR243C,YML075C,0.24027863579851194
605,YBR243C,YBR106W,0.30626655464593205
606,YBR243C,YER081W,0.0001
607,YOR067C,YNL130C,0.2582836171320515
608,YNL219C,YGR149W,0.1925381197306991
609,YGL021W,YLL015W,0.04365884537079203
610,YGL021W,YLR133W,0.11368673477898059
611,YGL021W,YNR070W,0.049911271960888
612,YOL130W,YIL009W,0.1055024086973953
613,YOL130W,YLR291C,0.0001
614,YOL130W,YGL025C,0.0001
615,YOL130W,YGL024W,0.0001
616,YOL130W,YNL086W,0.0001
617,YFL050C,YLL061W,0.40007470297866793
618,YFL050C,YLR453C,0.0001
619,YGR225W,YKL022C,0.22622103743113844
620,YML035C,YLR191W,0.0001
621,YML035C,YLR465C,0.0001
622,YBR211C,YKL002W,0.08067771329816605
623,YBR211C,YLR052W,0.11405283351030504
624,YBR211C,YBR107C,0.5018161631704948
625,YBR211C,YGR179C,0.8528470040643716
626,YBR211C,YOR269W,0.2767710961373761
627,YBR211C,YDR394W,0.16125542659633207
628,YBR158W,YGR163W,0.12583250993146264
629,YBR158W,YHR064C,0.14634652822043057
630,YBR158W,YDR111C,0.22800566702061006
631,YBR158W,YGR285C,0.08067771329816605
632,YGL156W,YOL082W,0.08015954526617065
633,YGL156W,YKL103C,0.3203381810646826
634,YGL156W,YPR110C,0.0001
635,YGL156W,YOL083W,0.0837193605284158
636,YEL036C,YBR290W,0.25363148292093685
